product_a,product_b,cat_a,cat_b,coint_pval,adf_pval,hedge_ratio,spread_mean,spread_std,half_life
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_RECTANGLE,galaxy,microchips,0.9633,0.8892,-0.5928,16643.85,848.44,13617.9
GALAXY_SOUNDS_BLACK_HOLES,MICROCHIP_TRIANGLE,galaxy,microchips,0.0398,0.0102,-0.9682,20845.24,517.28,993.0
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,0.8584,0.6745,-0.6954,18420.73,844.13,6197.9
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,0.9631,0.8888,-0.022,11670.83,958.4,18295.0
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_MINT,galaxy,oxygen,0.9418,0.8356,-0.909,20410.46,839.79,9856.4
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,0.1983,0.0734,1.101,945.21,733.27,1950.0
GALAXY_SOUNDS_BLACK_HOLES,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,0.1109,0.0352,0.8901,852.35,445.65,1137.1
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_CHOCOLATE,galaxy,snacks,0.2384,0.0938,-3.1589,42561.09,718.71,1333.8
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_VANILLA,galaxy,snacks,0.554,0.3086,2.5682,-14464.73,841.69,2502.6
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_PISTACHIO,galaxy,snacks,0.261,0.1057,-3.485,44559.93,701.18,1481.4
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_STRAWBERRY,galaxy,snacks,0.5143,0.2748,1.9392,-9295.0,649.27,2010.3
GALAXY_SOUNDS_BLACK_HOLES,SNACKPACK_RASPBERRY,galaxy,snacks,0.9635,0.8899,-0.2423,13908.87,957.56,18053.0
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_WINDS,galaxy,galaxy,0.8939,0.7365,0.124,9472.68,762.89,8314.6
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy,galaxy,0.8952,0.7388,-0.0155,10938.67,765.8,8389.2
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_SPACE_GRAY,galaxy,translators,0.8193,0.6136,0.2501,8408.14,755.45,6277.0
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ASTRO_BLACK,galaxy,translators,0.808,0.5971,-1.045,20574.47,569.71,3319.2
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translators,0.6282,0.379,0.9865,1085.26,680.75,3118.6
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_GRAPHITE_MIST,galaxy,translators,0.8961,0.7404,0.1235,9521.27,763.35,8093.2
GALAXY_SOUNDS_PLANETARY_RINGS,TRANSLATOR_VOID_BLUE,galaxy,translators,0.8907,0.7305,0.8439,1603.45,589.55,4719.4
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_SUEDE,galaxy,sleep_pods,0.8058,0.5941,0.6238,3657.46,520.96,3487.3
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_LAMB_WOOL,galaxy,sleep_pods,0.7923,0.575,-0.4632,15723.96,741.53,5251.2
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_POLYESTER,galaxy,sleep_pods,0.8971,0.7423,0.3878,6175.24,665.45,6592.1
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_NYLON,galaxy,sleep_pods,0.8042,0.5917,-0.437,14977.37,732.87,5499.2
GALAXY_SOUNDS_PLANETARY_RINGS,SLEEP_POD_COTTON,galaxy,sleep_pods,0.9114,0.77,0.225,8173.44,739.34,8339.1
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_CIRCLE,galaxy,microchips,0.8003,0.5862,-0.4577,14984.07,726.02,5576.9
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_OVAL,galaxy,microchips,0.9461,0.8455,-0.1022,11602.97,749.22,11650.6
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_SQUARE,galaxy,microchips,0.813,0.6044,0.2772,6998.24,573.68,4143.5
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_RECTANGLE,galaxy,microchips,0.7874,0.5683,-0.5942,15955.44,621.96,3846.8
GALAXY_SOUNDS_PLANETARY_RINGS,MICROCHIP_TRIANGLE,galaxy,microchips,0.8728,0.6987,0.0872,9921.68,762.38,7321.8
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,0.8943,0.7371,-0.4383,15149.85,710.38,6973.3
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,0.9056,0.7585,-0.0913,11613.4,764.97,8525.5
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_MINT,galaxy,oxygen,0.8625,0.6812,0.4897,5948.46,724.28,6568.0
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,0.8755,0.7033,-0.139,12094.85,761.86,7515.9
GALAXY_SOUNDS_PLANETARY_RINGS,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,0.9403,0.8318,0.1298,9218.53,755.77,11892.8
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_CHOCOLATE,galaxy,snacks,0.8988,0.7455,-0.5685,16362.65,757.29,8017.6
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_VANILLA,galaxy,snacks,0.8934,0.7355,-0.067,11443.54,765.74,8293.7
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_PISTACHIO,galaxy,snacks,0.9388,0.8285,-0.9857,20127.05,743.2,10104.5
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_STRAWBERRY,galaxy,snacks,0.8806,0.7123,0.9175,943.83,689.38,5722.1
GALAXY_SOUNDS_PLANETARY_RINGS,SNACKPACK_RASPBERRY,galaxy,snacks,0.8781,0.7078,0.7184,3526.64,756.06,6931.6
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS_SOLAR_FLAMES,galaxy,galaxy,0.3887,0.1819,-0.403,14907.37,509.8,2337.1
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_SPACE_GRAY,galaxy,translators,0.6643,0.4171,-0.2798,13076.31,522.51,3343.5
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ASTRO_BLACK,galaxy,translators,0.5228,0.2818,-0.517,15289.31,478.23,2415.5
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translators,0.5302,0.288,-0.4873,15219.67,512.61,2682.6
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_GRAPHITE_MIST,galaxy,translators,0.2126,0.0804,0.6863,3516.61,418.65,1509.6
GALAXY_SOUNDS_SOLAR_WINDS,TRANSLATOR_VOID_BLUE,galaxy,translators,0.6616,0.4141,0.2281,7960.34,524.73,3336.3
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_SUEDE,galaxy,sleep_pods,0.5621,0.3157,0.2759,7293.06,480.78,2709.5
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_LAMB_WOOL,galaxy,sleep_pods,0.507,0.2687,0.5162,4913.36,497.3,2463.0
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_POLYESTER,galaxy,sleep_pods,0.4119,0.1976,0.3214,6632.33,440.58,2174.0
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_NYLON,galaxy,sleep_pods,0.2377,0.0935,0.7579,3134.07,379.66,1372.4
GALAXY_SOUNDS_SOLAR_WINDS,SLEEP_POD_COTTON,galaxy,sleep_pods,0.2988,0.1265,0.3839,6012.21,420.32,1864.8
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,galaxy,microchips,0.6171,0.3678,0.1881,8703.99,531.76,3278.1
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_OVAL,galaxy,microchips,0.4722,0.2413,-0.262,12580.9,356.97,1838.7
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_SQUARE,galaxy,microchips,0.4689,0.2389,0.1652,8192.14,448.8,2278.2
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_RECTANGLE,galaxy,microchips,0.4224,0.2049,-0.3877,13822.77,455.86,2126.5
GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_TRIANGLE,galaxy,microchips,0.4742,0.243,-0.3927,14241.84,430.9,2129.1
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,0.0933,0.0284,-0.6361,16798.99,346.93,1091.0
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,0.2041,0.0762,0.681,4123.16,467.61,1577.8
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_MINT,galaxy,oxygen,0.5057,0.2677,-0.4189,14559.11,497.48,2575.3
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,0.5486,0.3038,0.4114,6505.59,489.49,2573.9
GALAXY_SOUNDS_SOLAR_WINDS,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,0.668,0.4212,0.2694,7225.14,476.29,3024.1
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_CHOCOLATE,galaxy,snacks,0.379,0.1755,-1.2322,22566.41,481.27,1819.7
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_VANILLA,galaxy,snacks,0.5433,0.2992,0.8975,1375.5,516.85,2589.7
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_PISTACHIO,galaxy,snacks,0.3309,0.1454,-1.6667,26263.89,441.76,1569.0
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_STRAWBERRY,galaxy,snacks,0.5063,0.2682,0.647,3510.73,487.31,2451.5
GALAXY_SOUNDS_SOLAR_WINDS,SNACKPACK_RASPBERRY,galaxy,snacks,0.6349,0.3858,0.314,7272.81,538.48,3343.0
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_SPACE_GRAY,galaxy,translators,0.2288,0.0885,-0.2411,13366.35,433.53,1735.6
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ASTRO_BLACK,galaxy,translators,0.1465,0.0498,0.0903,10245.08,447.97,1676.9
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_ECLIPSE_CHARCOAL,galaxy,translators,0.1337,0.0444,0.2325,8810.69,442.49,1608.3
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_GRAPHITE_MIST,galaxy,translators,0.0834,0.0248,-0.3731,14855.63,409.74,1330.0
GALAXY_SOUNDS_SOLAR_FLAMES,TRANSLATOR_VOID_BLUE,galaxy,translators,0.2088,0.0785,0.0807,10215.79,447.71,1793.2
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_SUEDE,galaxy,sleep_pods,0.1337,0.0444,-0.061,11788.28,446.79,1647.9
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_LAMB_WOOL,galaxy,sleep_pods,0.0809,0.0239,-0.251,13778.66,438.04,1457.5
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_POLYESTER,galaxy,sleep_pods,0.152,0.0522,-0.0306,11454.49,449.16,1696.1
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_NYLON,galaxy,sleep_pods,0.1278,0.042,-0.3378,14348.14,416.05,1453.4
GALAXY_SOUNDS_SOLAR_FLAMES,SLEEP_POD_COTTON,galaxy,sleep_pods,0.1132,0.0361,-0.0866,12090.97,443.54,1589.8
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_CIRCLE,galaxy,microchips,0.1766,0.0632,0.0073,11025.21,450.13,1747.7
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_OVAL,galaxy,microchips,0.0959,0.0294,0.0693,10525.33,437.1,1530.1
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_SQUARE,galaxy,microchips,0.1571,0.0544,-0.013,11269.65,449.52,1707.7
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_RECTANGLE,galaxy,microchips,0.1594,0.0555,0.0322,10811.72,449.5,1711.4
GALAXY_SOUNDS_SOLAR_FLAMES,MICROCHIP_TRIANGLE,galaxy,microchips,0.122,0.0396,0.1245,9886.66,438.03,1573.5
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MORNING_BREATH,galaxy,oxygen,0.1135,0.0362,0.2177,8915.87,427.14,1520.8
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_EVENING_BREATH,galaxy,oxygen,0.1242,0.0405,-0.5503,16195.23,392.71,1215.8
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_MINT,galaxy,oxygen,0.106,0.0332,0.2854,8284.68,426.15,1480.4
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_CHOCOLATE,galaxy,oxygen,0.1797,0.0647,-0.0636,11700.05,448.74,1743.6
GALAXY_SOUNDS_SOLAR_FLAMES,OXYGEN_SHAKE_GARLIC,galaxy,oxygen,0.2383,0.0937,0.0631,10339.48,446.11,1839.5
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_CHOCOLATE,galaxy,snacks,0.1411,0.0475,0.2937,8201.27,446.27,1645.0
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_VANILLA,galaxy,snacks,0.1614,0.0564,-0.1885,12995.67,448.89,1700.3
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_PISTACHIO,galaxy,snacks,0.1242,0.0405,0.2145,9056.01,448.35,1631.1
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_STRAWBERRY,galaxy,snacks,0.2223,0.0852,0.1648,9328.16,446.15,1801.2
GALAXY_SOUNDS_SOLAR_FLAMES,SNACKPACK_RASPBERRY,galaxy,snacks,0.1262,0.0413,-0.452,15647.84,443.56,1526.4
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ASTRO_BLACK,translators,translators,0.8179,0.6116,0.2132,7430.89,491.74,4712.8
TRANSLATOR_SPACE_GRAY,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,0.8353,0.6377,-0.2133,11525.05,496.95,4812.1
TRANSLATOR_SPACE_GRAY,TRANSLATOR_GRAPHITE_MIST,translators,translators,0.8416,0.6475,0.0298,9131.02,502.49,5238.6
TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,translators,translators,0.6116,0.3623,-0.441,14220.36,432.97,2675.0
TRANSLATOR_SPACE_GRAY,SLEEP_POD_SUEDE,translators,sleep_pods,0.8375,0.6411,-0.1401,11028.26,486.65,4969.2
TRANSLATOR_SPACE_GRAY,SLEEP_POD_LAMB_WOOL,translators,sleep_pods,0.8487,0.6587,-0.0397,9856.86,502.44,5342.3
TRANSLATOR_SPACE_GRAY,SLEEP_POD_POLYESTER,translators,sleep_pods,0.8195,0.6139,-0.2249,12094.52,452.1,4299.7
TRANSLATOR_SPACE_GRAY,SLEEP_POD_NYLON,translators,sleep_pods,0.3796,0.1759,-0.4703,13963.88,442.12,2246.8
TRANSLATOR_SPACE_GRAY,SLEEP_POD_COTTON,translators,sleep_pods,0.8622,0.6807,-0.2148,11908.38,465.13,4832.8
TRANSLATOR_SPACE_GRAY,MICROCHIP_CIRCLE,translators,microchips,0.0336,0.0083,-0.6502,15423.76,364.44,1135.6
TRANSLATOR_SPACE_GRAY,MICROCHIP_OVAL,translators,microchips,0.5115,0.2724,0.1994,7800.9,396.18,2451.2
TRANSLATOR_SPACE_GRAY,MICROCHIP_SQUARE,translators,microchips,0.8619,0.6803,-0.0723,10414.74,484.98,5327.0
TRANSLATOR_SPACE_GRAY,MICROCHIP_RECTANGLE,translators,microchips,0.8668,0.6884,0.1422,8190.01,491.2,5263.5
TRANSLATOR_SPACE_GRAY,MICROCHIP_TRIANGLE,translators,microchips,0.2226,0.0854,0.4018,5540.35,374.99,1532.0
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen,0.8277,0.6261,0.1253,8179.08,496.01,4799.3
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen,0.8704,0.6946,0.1343,8187.0,499.83,5476.7
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_MINT,translators,oxygen,0.8567,0.6717,0.2921,6557.99,480.29,4870.6
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen,0.1021,0.0318,-0.6094,15255.96,368.78,1233.3
TRANSLATOR_SPACE_GRAY,OXYGEN_SHAKE_GARLIC,translators,oxygen,0.1217,0.0395,-0.4077,14294.25,318.79,1246.3
TRANSLATOR_SPACE_GRAY,SNACKPACK_CHOCOLATE,translators,snacks,0.532,0.2895,1.0551,-954.18,455.91,2400.3
TRANSLATOR_SPACE_GRAY,SNACKPACK_VANILLA,translators,snacks,0.628,0.3788,-0.8755,18272.0,477.79,2892.9
TRANSLATOR_SPACE_GRAY,SNACKPACK_PISTACHIO,translators,snacks,0.5851,0.3368,1.1079,-1088.94,457.78,2642.7
TRANSLATOR_SPACE_GRAY,SNACKPACK_STRAWBERRY,translators,snacks,0.506,0.268,-0.8111,18116.25,407.12,2096.9
TRANSLATOR_SPACE_GRAY,SNACKPACK_RASPBERRY,translators,snacks,0.8296,0.629,0.4354,5043.99,497.24,4734.6
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,translators,translators,0.5799,0.3319,-0.2711,12045.52,480.16,3051.9
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_GRAPHITE_MIST,translators,translators,0.621,0.3716,-0.1887,11287.75,480.59,3294.6
TRANSLATOR_ASTRO_BLACK,TRANSLATOR_VOID_BLUE,translators,translators,0.2064,0.0774,-0.5626,15494.12,365.59,1452.9
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_SUEDE,translators,sleep_pods,0.0621,0.0173,-0.448,14490.76,278.09,941.5
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_LAMB_WOOL,translators,sleep_pods,0.6265,0.3772,0.0211,9159.76,489.67,3442.9
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_POLYESTER,translators,sleep_pods,0.4346,0.2135,-0.3121,13080.58,383.11,2085.1
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_NYLON,translators,sleep_pods,0.5346,0.2917,-0.1962,11276.35,479.46,2967.5
TRANSLATOR_ASTRO_BLACK,SLEEP_POD_COTTON,translators,sleep_pods,0.6113,0.362,-0.2297,12033.34,445.27,2981.1
TRANSLATOR_ASTRO_BLACK,MICROCHIP_CIRCLE,translators,microchips,0.6082,0.3589,-0.0381,9735.94,489.33,3370.3
TRANSLATOR_ASTRO_BLACK,MICROCHIP_OVAL,translators,microchips,0.4482,0.2233,0.1807,7907.25,401.52,2302.8
TRANSLATOR_ASTRO_BLACK,MICROCHIP_SQUARE,translators,microchips,0.0923,0.028,-0.2187,12358.45,282.18,1048.8
TRANSLATOR_ASTRO_BLACK,MICROCHIP_RECTANGLE,translators,microchips,0.0319,0.0079,0.5314,4744.76,283.11,842.2
TRANSLATOR_ASTRO_BLACK,MICROCHIP_TRIANGLE,translators,microchips,0.535,0.292,0.1798,7643.49,466.26,2839.7
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen,0.1672,0.059,0.5015,4370.22,364.26,1462.7
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen,0.5944,0.3456,-0.1185,10484.24,487.45,3228.3
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_MINT,translators,oxygen,0.5813,0.3333,-0.17,11058.19,482.06,3177.5
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen,0.5688,0.3218,-0.1322,10648.31,484.11,3124.0
TRANSLATOR_ASTRO_BLACK,OXYGEN_SHAKE_GARLIC,translators,oxygen,0.5047,0.2668,-0.2614,12502.68,421.6,2487.8
TRANSLATOR_ASTRO_BLACK,SNACKPACK_CHOCOLATE,translators,snacks,0.4913,0.2561,0.7433,2068.18,466.46,2551.2
TRANSLATOR_ASTRO_BLACK,SNACKPACK_VANILLA,translators,snacks,0.6026,0.3535,-0.2996,12410.04,486.82,3253.9
TRANSLATOR_ASTRO_BLACK,SNACKPACK_PISTACHIO,translators,snacks,0.1437,0.0487,1.641,-6197.43,381.03,1261.1
TRANSLATOR_ASTRO_BLACK,SNACKPACK_STRAWBERRY,translators,snacks,0.266,0.1084,-0.8186,18149.97,388.93,1564.9
TRANSLATOR_ASTRO_BLACK,SNACKPACK_RASPBERRY,translators,snacks,0.4527,0.2267,-0.7022,16462.19,475.01,2417.2
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,translators,translators,0.3137,0.1352,-0.0267,10083.09,355.39,1785.1
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_VOID_BLUE,translators,translators,0.1249,0.0408,0.2869,6698.45,314.42,1240.4
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_SUEDE,translators,sleep_pods,0.1727,0.0615,0.1562,8033.3,326.67,1410.4
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_LAMB_WOOL,translators,sleep_pods,0.0278,0.0067,-0.5306,15492.15,280.02,829.7
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_POLYESTER,translators,sleep_pods,0.2019,0.0752,0.1209,8382.56,335.44,1497.3
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_NYLON,translators,sleep_pods,0.1625,0.0569,-0.3079,12781.23,319.27,1328.2
TRANSLATOR_ECLIPSE_CHARCOAL,SLEEP_POD_COTTON,translators,sleep_pods,0.285,0.1188,0.0564,9163.22,352.09,1720.4
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_CIRCLE,translators,microchips,0.2648,0.1077,-0.1328,11037.52,348.53,1664.9
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_OVAL,translators,microchips,0.314,0.1354,0.0096,9734.88,355.32,1786.0
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_SQUARE,translators,microchips,0.2546,0.1023,0.042,9242.31,347.22,1647.9
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_RECTANGLE,translators,microchips,0.2816,0.1169,-0.0706,10430.33,351.65,1710.5
TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP_TRIANGLE,translators,microchips,0.3057,0.1305,0.04,9425.83,354.07,1762.9
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen,0.2899,0.1215,0.0962,8851.89,350.05,1715.5
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen,0.2278,0.088,-0.2248,11898.02,344.09,1527.1
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_MINT,translators,oxygen,0.3012,0.128,0.1049,8781.57,351.62,1739.5
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen,0.2974,0.1258,-0.0848,10624.22,352.44,1726.8
TRANSLATOR_ECLIPSE_CHARCOAL,OXYGEN_SHAKE_GARLIC,translators,oxygen,0.3109,0.1336,0.0153,9630.73,355.34,1781.1
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_CHOCOLATE,translators,snacks,0.3068,0.1311,0.1584,8254.69,354.21,1761.9
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_VANILLA,translators,snacks,0.2738,0.1126,-0.3661,13509.89,349.58,1629.4
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_PISTACHIO,translators,snacks,0.3116,0.1339,0.2021,7895.09,353.61,1767.6
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_STRAWBERRY,translators,snacks,0.1701,0.0603,0.3424,6147.57,333.13,1408.0
TRANSLATOR_ECLIPSE_CHARCOAL,SNACKPACK_RASPBERRY,translators,snacks,0.2386,0.0939,-0.4341,14188.08,347.91,1521.2
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_VOID_BLUE,translators,translators,0.6777,0.432,0.0844,9167.64,497.14,3461.1
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_SUEDE,translators,sleep_pods,0.552,0.3068,0.238,7372.47,451.31,2647.3
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_LAMB_WOOL,translators,sleep_pods,0.6702,0.4236,0.077,9260.82,498.53,3435.0
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_POLYESTER,translators,sleep_pods,0.3255,0.1422,0.3045,6479.12,401.17,1868.3
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_NYLON,translators,sleep_pods,0.6631,0.4158,0.3297,6907.55,470.54,3077.6
TRANSLATOR_GRAPHITE_MIST,SLEEP_POD_COTTON,translators,sleep_pods,0.2083,0.0783,0.3729,5786.15,374.13,1520.7
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_CIRCLE,translators,microchips,0.5894,0.3409,-0.2567,12450.2,480.47,2950.0
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_OVAL,translators,microchips,0.642,0.3932,-0.1674,11453.66,426.7,2791.7
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_SQUARE,translators,microchips,0.445,0.2211,0.1374,8216.39,431.6,2281.6
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_RECTANGLE,translators,microchips,0.4675,0.2378,-0.3174,12855.94,438.84,2216.7
TRANSLATOR_GRAPHITE_MIST,MICROCHIP_TRIANGLE,translators,microchips,0.6562,0.4083,-0.2544,12549.32,452.3,2885.6
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MORNING_BREATH,translators,oxygen,0.4519,0.2261,-0.4215,14299.7,416.93,2116.5
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_EVENING_BREATH,translators,oxygen,0.3949,0.186,0.5607,4886.19,446.42,1932.9
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_MINT,translators,oxygen,0.329,0.1442,-0.5456,15451.98,415.57,1812.0
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_CHOCOLATE,translators,oxygen,0.6736,0.4274,0.0131,9959.51,499.49,3467.5
TRANSLATOR_GRAPHITE_MIST,OXYGEN_SHAKE_GARLIC,translators,oxygen,0.6895,0.4455,0.1008,8882.79,490.21,3447.4
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_CHOCOLATE,translators,snacks,0.601,0.3519,-0.6234,16220.88,483.61,2806.6
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_VANILLA,translators,snacks,0.6728,0.4266,0.1539,8530.34,498.78,3443.3
TRANSLATOR_GRAPHITE_MIST,SNACKPACK_PISTACHIO,translators,snacks,0.6159,0.3665,-0.8628,18277.73,472.62,2693.6
